"SECONDS";"PID";"VALUE";"UNITS"
"62676.352415";"Использовано топлива";"1.17377403127155";"L"
"62676.352415";"Использовано топлива (общий)";"4.39465127599195";"L"
"62676.352415";"Массовый расход воздуха";"8.25";"g/sec"
"62676.352415";"Мгновенный расход топлива (л/ч)";"2.76768241543193";"L/h"
"62676.352415";"Моментальная мощность двигателя (от расхода топлива)";"7.96377551020408";"hp"
"62676.352415";"Расчетный наддув";"-0.404021967400161";"bar"
"62676.352415";"Средний расход топлива (л/100 км)";"23.7651671240011";"L/100km"
"62676.352415";"Средний расход топлива (л/100 км) (общий)";"14.3362186922281";"L/100km"
"62676.352415";"Стоимость топлива";"1.18551177158426";"$"
"62676.352415";"Стоимость топлива (общий)";"3.25";"$"
"62676.578415";"Обороты двигателя";"766";"rpm"
"62676.782415";"Мгновенный расход топлива (л/100 км)";"25.1607492311993";"L/100km"
"62676.782415";"Пройденный путь";"4.94221991383333";"km"
"62676.782415";"Пройденный путь (общий)";"30.6573545486389";"km"
"62676.782415";"Скорость автомобиля";"11";"km/h"
"62676.782415";"Средняя скорость";"19.4043346398198";"km/h"
"62676.782415";"Ускорение";"-0.625803563065154";"m_sec2"
"62676.978415";"Температура охлаждающей жидкости";"83";"℃"
"62677.357415";"Использовано топлива";"1.17445259688286";"L"
"62677.357415";"Использовано топлива (общий)";"4.39532984160326";"L"
"62677.357415";"Массовый расход воздуха";"7.25";"g/sec"
"62677.357415";"Мгновенный расход топлива (л/ч)";"2.43220575901594";"L/h"
"62677.357415";"Моментальная мощность двигателя (от расхода топлива)";"6.9984693877551";"hp"
"62677.357415";"Расчетный наддув";"-0.0786775475630964";"bar"
"62677.357415";"Средний расход топлива (л/100 км)";"23.7636652629632";"L/100km"
"62677.357415";"Средний расход топлива (л/100 км) (общий)";"14.336950811036";"L/100km"
"62677.357415";"Стоимость топлива";"1.18619712285169";"$"
"62677.357415";"Стоимость топлива (общий)";"3.25";"$"
"62677.564415";"Обороты двигателя";"766";"rpm"
"62677.754415";"Мгновенный расход топлива (л/100 км)";"30.4025719876992";"L/100km"
"62677.754415";"Пройденный путь";"4.94438192672222";"km"
"62677.754415";"Пройденный путь (общий)";"30.6595165615278";"km"
"62677.754415";"Скорость автомобиля";"8";"km/h"
"62677.754415";"Средняя скорость";"19.3922462789748";"km/h"
"62677.754415";"Ускорение";"-0.627319923173886";"m_sec2"
"62677.959415";"Температура охлаждающей жидкости";"83";"℃"
"62678.382415";"Использовано топлива";"1.17514528002982";"L"
"62678.382415";"Использовано топлива (общий)";"4.39602252475022";"L"
"62678.382415";"Массовый расход воздуха";"7.25";"g/sec"
"62678.382415";"Мгновенный расход топлива (л/ч)";"2.43220575901594";"L/h"
"62678.382415";"Моментальная мощность двигателя (от расхода топлива)";"6.9984693877551";"hp"
"62678.382415";"Расчетный наддув";"-0.0786775475630964";"bar"
"62678.382415";"Средний расход топлива (л/100 км)";"23.7672837059506";"L/100km"
"62678.382415";"Средний расход топлива (л/100 км) (общий)";"14.3381990904137";"L/100km"
"62678.382415";"Стоимость топлива";"1.18689673283012";"$"
"62678.382415";"Стоимость топлива (общий)";"3.25";"$"
"62678.578415";"Обороты двигателя";"830";"rpm"
"62678.763415";"Мгновенный расход топлива (л/100 км)";"81.0735253005312";"L/100km"
"62678.763415";"Пройденный путь";"4.94522250188889";"km"
"62678.763415";"Пройденный путь (общий)";"30.6603571366945";"km"
"62678.763415";"Скорость автомобиля";"3";"km/h"
"62678.763415";"Средняя скорость";"19.374252280081";"km/h"
"62678.763415";"Ускорение";"-0.972815518086315";"m_sec2"
"62678.959415";"Температура охлаждающей жидкости";"83";"℃"
"62679.367415";"Использовано топлива";"1.1757877671792";"L"
"62679.367415";"Использовано топлива (общий)";"4.3966650118996";"L"
"62679.367415";"Массовый расход воздуха";"7";"g/sec"
"62679.367415";"Мгновенный расход топлива (л/ч)";"2.34833659491194";"L/h"
"62679.367415";"Моментальная мощность двигателя (от расхода топлива)";"6.75714285714286";"hp"
"62679.367415";"Расчетный наддув";"-0.180482656424316";"bar"
"62679.367415";"Средний расход топлива (л/100 км)";"23.7762358868603";"L/100km"
"62679.367415";"Средний расход топлива (л/100 км) (общий)";"14.3399014965734";"L/100km"
"62679.367415";"Стоимость топлива";"1.18754564485099";"$"
"62679.367415";"Стоимость топлива (общий)";"3.25";"$"
"62679.577415";"Обороты двигателя";"797";"rpm"
"62679.767415";"Мгновенный расход топлива (л/100 км)";"117.416829745597";"L/100km"
"62679.767415";"Пройденный путь";"4.94577994127778";"km"
"62679.767415";"Пройденный путь (общий)";"30.6609145760833";"km"
"62679.767415";"Скорость автомобиля";"2";"km/h"
"62679.767415";"Средняя скорость";"19.3553011395224";"km/h"
"62679.767415";"Ускорение";"-0.966866050192321";"m_sec2"
"62679.970415";"Температура охлаждающей жидкости";"83";"℃"
"62680.368415";"Использовано топлива";"1.17637052158233";"L"
"62680.368415";"Использовано топлива (общий)";"4.39724776630273";"L"
"62680.368415";"Массовый расход воздуха";"6.25";"g/sec"
"62680.368415";"Мгновенный расход топлива (л/ч)";"2.09672910259994";"L/h"
"62680.368415";"Моментальная мощность двигателя (от расхода топлива)";"6.03316326530612";"hp"
"62680.368415";"Расчетный наддув";"-0.238921160638311";"bar"
"62680.368415";"Средний расход топлива (л/100 км)";"23.7853389263091";"L/100km"
"62680.368415";"Средний расход топлива (л/100 км) (общий)";"14.3415414285546";"L/100km"
"62680.368415";"Стоимость топлива";"1.18813422679815";"$"
"62680.368415";"Стоимость топлива (общий)";"3.25";"$"
"62680.592415";"Обороты двигателя";"1013";"rpm"
"62680.838415";"Мгновенный расход топлива (л/100 км)";"209.672910259994";"L/100km"
"62680.838415";"Пройденный путь";"4.94607742661111";"km"
"62680.838415";"Пройденный путь (общий)";"30.6612120614167";"km"
"62680.838415";"Скорость автомобиля";"1";"km/h"
"62680.838415";"Средняя скорость";"19.3339563824826";"km/h"
"62680.838415";"Ускорение";"-0.684885902830185";"m_sec2"
"62681.068415";"Температура охлаждающей жидкости";"83";"℃"
"62681.484415";"Использовано топлива";"1.17741023679992";"L"
"62681.484415";"Использовано топлива (общий)";"4.39828748152032";"L"
"62681.484415";"Массовый расход воздуха";"10";"g/sec"
"62681.484415";"Мгновенный расход топлива (л/ч)";"3.35476656415991";"L/h"
"62681.484415";"Моментальная мощность двигателя (от расхода топлива)";"9.6530612244898";"hp"
"62681.484415";"Расчетный наддув";"-0.103481135020971";"bar"
"62681.484415";"Средний расход топлива (л/100 км)";"23.8049293459332";"L/100km"
"62681.484415";"Средний расход топлива (л/100 км) (общий)";"14.3447932609782";"L/100km"
"62681.484415";"Стоимость топлива";"1.18918433916792";"$"
"62681.484415";"Стоимость топлива (общий)";"3.25";"$"
"62681.662415";"Обороты двигателя";"952";"rpm"
"62681.863415";"Мгновенный расход топлива (л/100 км)";"167.738328207996";"L/100km"
"62681.863415";"Пройденный путь";"4.94664685222222";"km"
"62681.863415";"Пройденный путь (общий)";"30.6617814870278";"km"
"62681.863415";"Скорость автомобиля";"2";"km/h"
"62681.863415";"Средняя скорость";"19.314686394015";"km/h"
"62682.049415";"Температура охлаждающей жидкости";"83";"℃"
"62682.452415";"Использовано топлива";"1.17822268695368";"L"
"62682.452415";"Использовано топлива (общий)";"4.39909993167409";"L"
"62682.452415";"Массовый расход воздуха";"9";"g/sec"
"62682.452415";"Мгновенный расход топлива (л/ч)";"3.01928990774392";"L/h"
"62682.452415";"Моментальная мощность двигателя (от расхода топлива)";"8.68775510204082";"hp"
"62682.452415";"Расчетный наддув";"-0.0797607958417831";"bar"
"62682.452415";"Средний расход топлива (л/100 км)";"23.8186133385362";"L/100km"
"62682.452415";"Средний расход топлива (л/100 км) (общий)";"14.3471765772489";"L/100km"
"62682.452415";"Стоимость топлива";"1.19000491382322";"$"
"62682.452415";"Стоимость топлива (общий)";"3.25";"$"
"62682.645415";"Обороты двигателя";"985";"rpm"
"62682.849415";"Мгновенный расход топлива (л/100 км)";"100.642996924797";"L/100km"
"62682.849415";"Пройденный путь";"4.94746857913889";"km"
"62682.849415";"Пройденный путь (общий)";"30.6626032139445";"km"
"62682.849415";"Скорость автомобиля";"3";"km/h"
"62682.849415";"Средняя скорость";"19.2972563932358";"km/h"
"62683.037415";"Температура охлаждающей жидкости";"83";"℃"
"62683.438415";"Использовано топлива";"1.17967006953685";"L"
"62683.438415";"Использовано топлива (общий)";"4.40054731425726";"L"
"62683.438415";"Массовый расход воздуха";"15.75";"g/sec"
"62683.438415";"Мгновенный расход топлива (л/ч)";"5.28375733855186";"L/h"
"62683.438415";"Моментальная мощность двигателя (от расхода топлива)";"15.2035714285714";"hp"
"62683.438415";"Расчетный наддув";"0.56562615647471";"bar"
"62683.438415";"Средний расход топлива (л/100 км)";"23.8439123092355";"L/100km"
"62683.438415";"Средний расход топлива (л/100 км) (общий)";"14.3515124386308";"L/100km"
"62683.438415";"Стоимость топлива";"1.19146677023222";"$"
"62683.438415";"Стоимость топлива (общий)";"3.25";"$"
"62683.657415";"Обороты двигателя";"1161";"rpm"
"62683.840415";"Мгновенный расход топлива (л/100 км)";"176.125244618395";"L/100km"
"62683.840415";"Пройденный путь";"4.94829415272222";"km"
"62683.840415";"Пройденный путь (общий)";"30.6634287875278";"km"
"62683.840415";"Скорость автомобиля";"3";"km/h"
"62683.840415";"Средняя скорость";"19.2797823537035";"km/h"
"62684.038415";"Температура охлаждающей жидкости";"83";"℃"
"62684.440415";"Использовано топлива";"1.18183949408256";"L"
"62684.440415";"Использовано топлива (общий)";"4.40271673880296";"L"
"62684.440415";"Массовый расход воздуха";"23.25";"g/sec"
"62684.440415";"Мгновенный расход топлива (л/ч)";"7.79983226167179";"L/h"
"62684.440415";"Моментальная мощность двигателя (от расхода топлива)";"22.4433673469388";"hp"
"62684.440415";"Расчетный наддув";"0.832323105099255";"bar"
"62684.440415";"Средний расход топлива (л/100 км)";"23.8837760570962";"L/100km"
"62684.440415";"Средний расход топлива (л/100 км) (общий)";"14.358200999993";"L/100km"
"62684.440415";"Стоимость топлива";"1.19365788902339";"$"
"62684.440415";"Стоимость топлива (общий)";"3.25";"$"
"62684.646415";"Обороты двигателя";"970";"rpm"
"62684.843415";"Мгновенный расход топлива (л/100 км)";"389.99161308359";"L/100km"
"62684.843415";"Пройденный путь";"4.94885181";"km"
"62684.843415";"Пройденный путь (общий)";"30.6639864448056";"km"
"62684.843415";"Скорость автомобиля";"2";"km/h"
"62684.843415";"Средняя скорость";"19.2610292862836";"km/h"
"62685.051415";"Температура охлаждающей жидкости";"83";"℃"
"62685.452415";"Использовано топлива";"1.18264083005778";"L"
"62685.452415";"Использовано топлива (общий)";"4.40351807477818";"L"
"62685.452415";"Массовый расход воздуха";"8.5";"g/sec"
"62685.452415";"Мгновенный расход топлива (л/ч)";"2.85155157953592";"L/h"
"62685.452415";"Моментальная мощность двигателя (от расхода топлива)";"8.20510204081633";"hp"
"62685.452415";"Расчетный наддув";"-0.147981427256782";"bar"
"62685.452415";"Средний расход топлива (л/100 км)";"23.8972770950233";"L/100km"
"62685.452415";"Средний расход топлива (л/100 км) (общий)";"14.3605531612936";"L/100km"
"62685.452415";"Стоимость топлива";"1.19446723835835";"$"
"62685.452415";"Стоимость топлива (общий)";"3.25";"$"
"62685.641415";"Обороты двигателя";"912";"rpm"
"62685.844415";"Мгновенный расход топлива (л/100 км)";"142.577578976796";"L/100km"
"62685.844415";"Пройденный путь";"4.94940794705556";"km"
"62685.844415";"Пройденный путь (общий)";"30.6645425818611";"km"
"62685.844415";"Скорость автомобиля";"2";"km/h"
"62685.844415";"Средняя скорость";"19.2423651080653";"km/h"
"62685.844415";"Ускорение";"0";"m_sec2"
"62686.050415";"Температура охлаждающей жидкости";"84";"℃"
"62686.462415";"Использовано топлива";"1.18384254981595";"L"
"62686.462415";"Использовано топлива (общий)";"4.40471979453635";"L"
"62686.462415";"Массовый расход воздуха";"12.75";"g/sec"
"62686.462415";"Мгновенный расход топлива (л/ч)";"4.27732736930389";"L/h"
"62686.462415";"Моментальная мощность двигателя (от расхода топлива)";"12.3076530612245";"hp"
"62686.462415";"Расчетный наддув";"0.36719492690941";"bar"
"62686.462415";"Средний расход топлива (л/100 км)";"23.9188719636705";"L/100km"
"62686.462415";"Средний расход топлива (л/100 км) (общий)";"14.3642116388257";"L/100km"
"62686.462415";"Стоимость топлива";"1.19568097531411";"$"
"62686.462415";"Стоимость топлива (общий)";"3.25";"$"
"62686.664415";"Обороты двигателя";"1268";"rpm"
"62686.866415";"Мгновенный расход топлива (л/100 км)";"427.732736930389";"L/100km"
"62686.866415";"Пройденный путь";"4.94969171938889";"km"
"62686.866415";"Пройденный путь (общий)";"30.6648263541944";"km"
"62686.866415";"Скорость автомобиля";"1";"km/h"
"62686.866415";"Средняя скорость";"19.22226575627";"km/h"
"62686.866415";"Ускорение";"-0.138309248658685";"m_sec2"
"62687.059415";"Температура охлаждающей жидкости";"84";"℃"
"62687.433415";"Использовано топлива";"1.18474629056705";"L"
"62687.433415";"Использовано топлива (общий)";"4.40562353528745";"L"
"62687.433415";"Массовый расход воздуха";"10";"g/sec"
"62687.433415";"Мгновенный расход топлива (л/ч)";"3.35476656415991";"L/h"
"62687.433415";"Моментальная мощность двигателя (от расхода топлива)";"9.6530612244898";"hp"
"62687.433415";"Расчетный наддув";"-0.28643938468158";"bar"
"62687.433415";"Средний расход топлива (л/100 км)";"23.9357591893283";"L/100km"
"62687.433415";"Средний расход топлива (л/100 км) (общий)";"14.3670258699666";"L/100km"
"62687.433415";"Стоимость топлива";"1.19659375347272";"$"
"62687.433415";"Стоимость топлива (общий)";"3.25";"$"
"62687.640415";"Обороты двигателя";"947";"rpm"
"62687.887415";"Пройденный путь";"4.94969171938889";"km"
"62687.887415";"Пройденный путь (общий)";"30.6648263541944";"km"
"62687.887415";"Скорость автомобиля";"0";"km/h"
"62687.887415";"Средняя скорость";"19.2011173182967";"km/h"
"62687.887415";"Ускорение";"-0.20589319527684";"m_sec2"
"62688.078415";"Температура охлаждающей жидкости";"84";"℃"
"62688.453415";"Использовано топлива";"1.18555418138803";"L"
"62688.453415";"Использовано топлива (общий)";"4.40643142610843";"L"
"62688.453415";"Массовый расход воздуха";"8.5";"g/sec"
"62688.453415";"Мгновенный расход топлива (л/ч)";"2.85155157953592";"L/h"
"62688.453415";"Моментальная мощность двигателя (от расхода топлива)";"8.20510204081633";"hp"
"62688.453415";"Расчетный наддув";"-0.126966456641054";"bar"
"62688.453415";"Средний расход топлива (л/100 км)";"23.9520812325339";"L/100km"
"62688.453415";"Средний расход топлива (л/100 км) (общий)";"14.3696604546587";"L/100km"
"62688.453415";"Стоимость топлива";"1.19740972320191";"$"
"62688.453415";"Стоимость топлива (общий)";"3.25";"$"
"62688.648415";"Обороты двигателя";"817";"rpm"
"62688.849415";"Пройденный путь";"4.94969171938889";"km"
"62688.849415";"Пройденный путь (общий)";"30.6648263541944";"km"
"62688.849415";"Скорость автомобиля";"0";"km/h"
"62688.849415";"Средняя скорость";"19.1812287317236";"km/h"
"62688.849415";"Ускорение";"-0.138660497716587";"m_sec2"
"62689.042415";"Температура охлаждающей жидкости";"84";"℃"
"62689.474415";"Использовано топлива";"1.18626809549203";"L"
"62689.474415";"Использовано топлива (общий)";"4.40714534021243";"L"
"62689.474415";"Массовый расход воздуха";"7.5";"g/sec"
"62689.474415";"Мгновенный расход топлива (л/ч)";"2.51607492311993";"L/h"
"62689.474415";"Моментальная мощность двигателя (от расхода топлива)";"7.23979591836735";"hp"
"62689.474415";"Расчетный наддув";"-0.106801894779047";"bar"
"62689.474415";"Средний расход топлива (л/100 км)";"23.9665046379594";"L/100km"
"62689.474415";"Средний расход топлива (л/100 км) (общий)";"14.3719885751435";"L/100km"
"62689.474415";"Стоимость топлива";"1.19813077644695";"$"
"62689.474415";"Стоимость топлива (общий)";"3.25";"$"
"62689.670415";"Обороты двигателя";"810";"rpm"
"62689.851415";"Пройденный путь";"4.94969171938889";"km"
"62689.851415";"Пройденный путь (общий)";"30.6648263541944";"km"
"62689.851415";"Скорость автомобиля";"0";"km/h"
"62689.851415";"Средняя скорость";"19.1605559930916";"km/h"
"62689.851415";"Ускорение";"-0.138628125918333";"m_sec2"
"62690.067415";"Температура охлаждающей жидкости";"84";"℃"
"62690.470415";"Использовано топлива";"1.18698734322989";"L"
"62690.470415";"Использовано топлива (общий)";"4.40786458795029";"L"
"62690.470415";"Массовый расход воздуха";"7.75";"g/sec"
"62690.470415";"Мгновенный расход топлива (л/ч)";"2.59994408722393";"L/h"
"62690.470415";"Моментальная мощность двигателя (от расхода топлива)";"7.48112244897959";"hp"
"62690.470415";"Расчетный наддув";"-0.068492339056334";"bar"
"62690.470415";"Средний расход топлива (л/100 км)";"23.9810358002749";"L/100km"
"62690.470415";"Средний расход топлива (л/100 км) (общий)";"14.3743340889565";"L/100km"
"62690.470415";"Стоимость топлива";"1.19885721666219";"$"
"62690.470415";"Стоимость топлива (общий)";"3.25";"$"
"62690.674415";"Обороты двигателя";"839";"rpm"
"62690.859415";"Пройденный путь";"4.94969171938889";"km"
"62690.859415";"Пройденный путь (общий)";"30.6648263541944";"km"
"62690.859415";"Скорость автомобиля";"0";"km/h"
"62690.859415";"Средняя скорость";"19.1398113343561";"km/h"
"62690.859415";"Ускорение";"-0.0695529522664515";"m_sec2"
"62691.067415";"Температура охлаждающей жидкости";"84";"℃"
"62691.484415";"Использовано топлива";"1.18772003455642";"L"
"62691.484415";"Использовано топлива (общий)";"4.40859727927682";"L"
"62691.484415";"Массовый расход воздуха";"7.75";"g/sec"
"62691.484415";"Мгновенный расход топлива (л/ч)";"2.59994408722393";"L/h"
"62691.484415";"Моментальная мощность двигателя (от расхода топлива)";"7.48112244897959";"hp"
"62691.484415";"Расчетный наддув";"-0.10114784819503";"bar"
"62691.484415";"Средний расход топлива (л/100 км)";"23.9958385671555";"L/100km"
"62691.484415";"Средний расход топлива (л/100 км) (общий)";"14.3767234431895";"L/100km"
"62691.484415";"Стоимость топлива";"1.19959723490199";"$"
"62691.484415";"Стоимость топлива (общий)";"3.25";"$"
"62691.697415";"Обороты двигателя";"828";"rpm"
"62691.893415";"Мгновенный расход топлива (л/100 км)";"259.994408722393";"L/100km"
"62691.893415";"Пройденный путь";"4.94997892355556";"km"
"62691.893415";"Пройденный путь (общий)";"30.6651135583611";"km"
"62691.893415";"Скорость автомобиля";"1";"km/h"
"62691.893415";"Средняя скорость";"19.1196878855471";"km/h"
"62691.893415";"Ускорение";"0.0693363888826001";"m_sec2"
"62692.080415";"Температура охлаждающей жидкости";"84";"℃"
"62692.478415";"Использовано топлива";"1.18841397661681";"L"
"62692.478415";"Использовано топлива (общий)";"4.40929122133721";"L"
"62692.478415";"Массовый расход воздуха";"7.5";"g/sec"
"62692.478415";"Мгновенный расход топлива (л/ч)";"2.51607492311993";"L/h"
"62692.478415";"Моментальная мощность двигателя (от расхода топлива)";"7.23979591836735";"hp"
"62692.478415";"Расчетный наддув";"-0.118844079751789";"bar"
"62692.478415";"Средний расход топлива (л/100 км)";"24.008465388842";"L/100km"
"62692.478415";"Средний расход топлива (л/100 км) (общий)";"14.3788517624288";"L/100km"
"62692.478415";"Стоимость топлива";"1.20029811638298";"$"
"62692.478415";"Стоимость топлива (общий)";"3.25";"$"
"62692.680415";"Обороты двигателя";"828";"rpm"
"62692.880415";"Пройденный путь";"4.94997892355556";"km"
"62692.880415";"Пройденный путь (общий)";"30.6651135583611";"km"
"62692.880415";"Скорость автомобиля";"0";"km/h"
"62692.880415";"Средняя скорость";"19.0994774671967";"km/h"
"62693.085415";"Температура охлаждающей жидкости";"84";"℃"
"62693.536415";"Использовано топлива";"1.18912931819262";"L"
"62693.536415";"Использовано топлива (общий)";"4.41000656291302";"L"
"62693.536415";"Массовый расход воздуха";"7.25";"g/sec"
"62693.536415";"Мгновенный расход топлива (л/ч)";"2.43220575901594";"L/h"
"62693.536415";"Моментальная мощность двигателя (от расхода топлива)";"6.9984693877551";"hp"
"62693.536415";"Расчетный наддув";"-0.148657610426729";"bar"
"62693.536415";"Средний расход топлива (л/100 км)";"24.02291679534";"L/100km"
"62693.536415";"Средний расход топлива (л/100 км) (общий)";"14.381184516144";"L/100km"
"62693.536415";"Стоимость топлива";"1.20102061137454";"$"
"62693.536415";"Стоимость топлива (общий)";"3.25";"$"
"62693.747415";"Обороты двигателя";"799";"rpm"
"62693.944415";"Пройденный путь";"4.94997892355556";"km"
"62693.944415";"Пройденный путь (общий)";"30.6651135583611";"km"
"62693.944415";"Скорость автомобиля";"0";"km/h"
"62693.944415";"Средняя скорость";"19.077694297687";"km/h"
"62694.128415";"Температура охлаждающей жидкости";"84";"℃"
"62694.506415";"Использовано топлива";"1.18978423357562";"L"
"62694.506415";"Использовано топлива (общий)";"4.41066147829602";"L"
"62694.506415";"Массовый расход воздуха";"7.25";"g/sec"
"62694.506415";"Мгновенный расход топлива (л/ч)";"2.43220575901594";"L/h"
"62694.506415";"Моментальная мощность двигателя (от расхода топлива)";"6.9984693877551";"hp"
"62694.506415";"Расчетный наддув";"-0.117276910429702";"bar"
"62694.506415";"Средний расход топлива (л/100 км)";"24.0361474654725";"L/100km"
"62694.506415";"Средний расход топлива (л/100 км) (общий)";"14.3833202179465";"L/100km"
"62694.506415";"Стоимость топлива";"1.20168207591138";"$"
"62694.506415";"Стоимость топлива (общий)";"3.25";"$"
"62694.689415";"Обороты двигателя";"837";"rpm"
"62694.871415";"Пройденный путь";"4.94997892355556";"km"
"62694.871415";"Пройденный путь (общий)";"30.6651135583611";"km"
"62694.871415";"Скорость автомобиля";"0";"km/h"
"62694.871415";"Средняя скорость";"19.0588027336995";"km/h"
"62694.871415";"Ускорение";"0";"m_sec2"
"62695.070415";"Температура охлаждающей жидкости";"84";"℃"
"62695.470415";"Использовано топлива";"1.19041289893766";"L"
"62695.470415";"Использовано топлива (общий)";"4.41129014365806";"L"
"62695.470415";"Массовый расход воздуха";"7";"g/sec"
"62695.470415";"Мгновенный расход топлива (л/ч)";"2.34833659491194";"L/h"
"62695.470415";"Моментальная мощность двигателя (от расхода топлива)";"6.75714285714286";"hp"
"62695.470415";"Расчетный наддув";"-0.187447257864017";"bar"
"62695.470415";"Средний расход топлива (л/100 км)";"24.0488478298931";"L/100km"
"62695.470415";"Средний расход топлива (л/100 км) (общий)";"14.3853703175193";"L/100km"
"62695.470415";"Стоимость топлива";"1.20231702792703";"$"
"62695.470415";"Стоимость топлива (общий)";"3.25";"$"
"62695.666415";"Обороты двигателя";"829";"rpm"
"62695.857415";"Пройденный путь";"4.94997892355556";"km"
"62695.857415";"Пройденный путь (общий)";"30.6651135583611";"km"
"62695.857415";"Скорость автомобиля";"0";"km/h"
"62695.857415";"Средняя скорость";"19.0387165146623";"km/h"
"62695.857415";"Ускорение";"-0.0700774275686366";"m_sec2"
"62696.058415";"Температура охлаждающей жидкости";"84";"℃"
"62696.518415";"Использовано топлива";"1.19109677917249";"L"
"62696.518415";"Использовано топлива (общий)";"4.41197402389289";"L"
"62696.518415";"Массовый расход воздуха";"7";"g/sec"
"62696.518415";"Мгновенный расход топлива (л/ч)";"2.34833659491194";"L/h"
"62696.518415";"Моментальная мощность двигателя (от расхода топлива)";"6.75714285714286";"hp"
"62696.518415";"Расчетный наддув";"-0.17947811198092";"bar"
"62696.518415";"Средний расход топлива (л/100 км)";"24.0626636510389";"L/100km"
"62696.518415";"Средний расход топлива (л/100 км) (общий)";"14.3876004747092";"L/100km"
"62696.518415";"Стоимость топлива";"1.20300774696421";"$"
"62696.518415";"Стоимость топлива (общий)";"3.25";"$"
"62696.720415";"Обороты двигателя";"804";"rpm"
"62696.930415";"Мгновенный расход топлива (л/100 км)";"234.833659491194";"L/100km"
"62696.930415";"Пройденный путь";"4.95027700505556";"km"
"62696.930415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62696.930415";"Скорость автомобиля";"1";"km/h"
"62696.930415";"Средняя скорость";"19.0180581190918";"km/h"
"62696.930415";"Ускорение";"0.0685851683048207";"m_sec2"
"62697.131415";"Температура охлаждающей жидкости";"84";"℃"
"62697.586415";"Использовано топлива";"1.19179367043146";"L"
"62697.586415";"Использовано топлива (общий)";"4.41267091515186";"L"
"62697.586415";"Массовый расход воздуха";"7";"g/sec"
"62697.586415";"Мгновенный расход топлива (л/ч)";"2.34833659491194";"L/h"
"62697.586415";"Моментальная мощность двигателя (от расхода топлива)";"6.75714285714286";"hp"
"62697.586415";"Расчетный наддув";"-0.153552369194257";"bar"
"62697.586415";"Средний расход топлива (л/100 км)";"24.0752925384644";"L/100km"
"62697.586415";"Средний расход топлива (л/100 км) (общий)";"14.3897331853062";"L/100km"
"62697.586415";"Стоимость топлива";"1.20371160713577";"$"
"62697.586415";"Стоимость топлива (общий)";"3.25";"$"
"62697.795415";"Обороты двигателя";"765";"rpm"
"62697.987415";"Пройденный путь";"4.95027700505556";"km"
"62697.987415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62697.987415";"Скорость автомобиля";"0";"km/h"
"62697.987415";"Средняя скорость";"18.9966291037626";"km/h"
"62698.173415";"Температура охлаждающей жидкости";"84";"℃"
"62698.589415";"Использовано топлива";"1.1924945818796";"L"
"62698.589415";"Использовано топлива (общий)";"4.4133718266";"L"
"62698.589415";"Массовый расход воздуха";"7.5";"g/sec"
"62698.589415";"Мгновенный расход топлива (л/ч)";"2.51607492311993";"L/h"
"62698.589415";"Моментальная мощность двигателя (от расхода топлива)";"7.23979591836735";"hp"
"62698.589415";"Расчетный наддув";"-0.0451871216137008";"bar"
"62698.589415";"Средний расход топлива (л/100 км)";"24.0894515733512";"L/100km"
"62698.589415";"Средний расход топлива (л/100 км) (общий)";"14.3920188596561";"L/100km"
"62698.589415";"Стоимость топлива";"1.2044195276984";"$"
"62698.589415";"Стоимость топлива (общий)";"3.25";"$"
"62698.784415";"Обороты двигателя";"818";"rpm"
"62698.986415";"Пройденный путь";"4.95027700505556";"km"
"62698.986415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62698.986415";"Скорость автомобиля";"0";"km/h"
"62698.986415";"Средняя скорость";"18.976421927947";"km/h"
"62699.188415";"Температура охлаждающей жидкости";"84";"℃"
"62699.586415";"Использовано топлива";"1.19321434707856";"L"
"62699.586415";"Использовано топлива (общий)";"4.41409159179896";"L"
"62699.586415";"Массовый расход воздуха";"7.75";"g/sec"
"62699.586415";"Мгновенный расход топлива (л/ч)";"2.59994408722393";"L/h"
"62699.586415";"Моментальная мощность двигателя (от расхода топлива)";"7.48112244897959";"hp"
"62699.586415";"Расчетный наддув";"-0.0777320227819443";"bar"
"62699.586415";"Средний расход топлива (л/100 км)";"24.1039914707796";"L/100km"
"62699.586415";"Средний расход топлива (л/100 км) (общий)";"14.3943660161444";"L/100km"
"62699.586415";"Стоимость топлива";"1.20514649054934";"$"
"62699.586415";"Стоимость топлива (общий)";"3.25";"$"
"62699.786415";"Обороты двигателя";"816";"rpm"
"62699.988415";"Пройденный путь";"4.95027700505556";"km"
"62699.988415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62699.988415";"Скорость автомобиля";"0";"km/h"
"62699.988415";"Средняя скорость";"18.9561984429083";"km/h"
"62699.988415";"Ускорение";"0";"m_sec2"
"62700.168415";"Температура охлаждающей жидкости";"84";"℃"
"62700.587415";"Использовано топлива";"1.19391428746156";"L"
"62700.587415";"Использовано топлива (общий)";"4.41479153218196";"L"
"62700.587415";"Массовый расход воздуха";"7.5";"g/sec"
"62700.587415";"Мгновенный расход топлива (л/ч)";"2.51607492311993";"L/h"
"62700.587415";"Моментальная мощность двигателя (от расхода топлива)";"7.23979591836735";"hp"
"62700.587415";"Расчетный наддув";"-0.105691051512845";"bar"
